countryName,exchg,purpose,date1,holdID,intervalIdent,marketCap1,marketCap20,marketCapRange,propertyName,Rank,reportDate,reportingComp,significantInterval,stage,surfaceUnder,date20,within21,gainPercent,change
Australia,FML-ASX,Extension,0.4,KARC224,805136,73.49,72.05,>10 - 100,Laverton,404,1/25/2017,Focus Minerals Limited,Yes,Reserves Development,Surface,0.39,FALSE,-1,decrease
Finland,MAW-TSX,Extension,0.31,PAL0033,851715,32.6,31.89,>10 - 100,Rompas,410,3/6/2017,Mawson Resources Limited,No,Target Outline,Surface,0.3,FALSE,-2,decrease
Australia,FML-ASX,Infill,0.4,TND16099,805178,73.49,72.05,>10 - 100,Coolgardie,404,1/25/2017,Focus Minerals Limited,No,Reserves Development,Surface,0.39,FALSE,-1,decrease
Australia,KIN-ASX,Extension,0.15,EL17RC003,852287,17.94,17.59,>10 - 100,Leonora,406,3/8/2017,Kin Mining NL,Yes,Feasibility Started,Surface,0.15,FALSE,-1,decrease
USA,MLN-TVX,Metallurgical,0.46,17CDDH10,808926,79.32,77.38,>10 - 100,Commonwealth,422,2/2/2017,Marlin Gold Mining Ltd.,No,Prefeas/Scoping,Surface,0.45,FALSE,-2,decrease
Guyana,SSP-TVX,Infill,0.4,SOD090,825195,45.37,44.24,>10 - 100,Toroparu,423,2/13/2017,Sandspring Resources Limited,Yes,Feasibility Started,Surface,0.39,FALSE,-2,decrease
Finland,DRA-ASX,Extension,0.26,KU-1564,849943,23.23,22.62,>10 - 100,Orivesi,425,3/1/2017,Dragon Mining Limited,Yes,Operating,Surface,0.25,FALSE,-2,decrease
Ethiopia,EAM-TVX,Infill,0.22,WMD064,865043,30.36,29.53,>10 - 100,Adyabo,426,3/27/2017,East Africa Metals Inc.,No,Reserves Development,Surface,0.21,FALSE,-2,decrease
Ethiopia,EAM-TVX,Exploration,0.22,HD011,865023,30.36,29.53,>10 - 100,Harvest,426,3/27/2017,East Africa Metals Inc.,Yes,Reserves Development,Surface,0.21,FALSE,-2,decrease
Australia,EXC-ASX,Exploration,0.04,EXRC098,810727,13.44,13.17,>10 - 100,Linden,407,2/6/2017,Exterra Resources Limited,No,Construction Started,Surface,0.04,FALSE,-1,decrease
Australia,MRP-ASX,Extension,0.07,BORC164,796715,22.25,21.78,>10 - 100,Boorara,409,1/18/2017,MacPhersons Resources Limited,Yes,Feasibility Started,Surface,0.07,FALSE,-2,decrease
Russia,KOPY-OME,Extension,0.16,141808,870536,12.55,12.17,>10 - 100,Krasny,435,3/29/2017,Kopy Goldfields AB,No,Prefeas/Scoping,Surface,0.15,FALSE,-3,decrease
Canada,IVS-TVX,Extension,0.14,PD-17-04,849929,14.43,13.93,>10 - 100,Pardo,441,3/1/2017,Inventus Mining Corp.,Yes,Target Outline,Surface,0.14,FALSE,-3,decrease
Papua New Guinea,GPR-ASX,Extension,0.03,10WBSD004,846293,34.63,33.34,>10 - 100,Woodlark Island,445,2/23/2017,Geopacific Resources Limited,Yes,Feasibility Complete,Surface,0.03,FALSE,-3,decrease
Canada,ER-TSX,Infill,0.38,ER16-662,811785,66.78,64.29,>10 - 100,Clearwater,446,2/7/2017,Eastmain Resources Inc.,No,Prefeas/Scoping,Underground,0.37,FALSE,-3,decrease
Canada,SOI-TVX,Extension,0.35,CH-16-93,811844,38.51,37.43,>10 - 100,Cheechoo,451,2/7/2017,Sirios Resources Inc.,Yes,Target Outline,Surface,0.33,FALSE,-4,decrease
Australia,TYX-ASX,Exploration,0.02,12WDGC089,808577,8.14,7.96,<10,Wilcherry Hill,411,2/2/2017,Tyranna Resources Limited,Yes,Feasibility,Surface,0.02,FALSE,-2,decrease
Canada,GOM-TVX,Extension,0.28,MU17-08,847156,27.97,27.19,>10 - 100,May Mac,456,2/23/2017,Golden Dawn Minerals Inc.,No,Target Outline,Underground,0.27,FALSE,-4,decrease
Australia,MZM-ASX,Extension,0.13,YARC065,811610,11.15,10.91,>10 - 100,Yamarna,413,2/7/2017,Montezuma Mining Company Limited,No,Target Outline,Surface,0.13,FALSE,-2,decrease
Mongolia,ERD-TSX,Extension,0.65,BKD-90,791036,82.53,78.5,>10 - 100,Altan Nar,463,1/10/2017,Erdene Resource Development Corporation,Yes,Reserves Development,Surface,0.62,FALSE,-4,decrease
Canada,ECR-TVX,Extension,0.18,CH16-02,797883,19.83,18.84,>10 - 100,Chimo,465,1/18/2017,Cartier Resources Inc.,No,Reserves Development,Underground,0.17,FALSE,-5,decrease
Canada,MQR-TVX,Exploration,0.35,CR-16-521,809280,45.8,44.9,>10 - 100,Croinor,468,2/2/2017,Monarques Gold Corporation,Yes,Prefeas/Scoping,Surface,0.33,FALSE,-5,decrease
Russia,KOPY-OME,Extension,0.18,141750,814589,14.72,13.95,>10 - 100,Krasny,472,2/9/2017,Kopy Goldfields AB,Yes,Prefeas/Scoping,Surface,0.17,FALSE,-5,decrease
Canada,AZX-TVX,Extension,0.04,OAX-17-090,851689,17.86,16.93,>10 - 100,Orenada,473,3/6/2017,Alexandria Minerals Corporation,Yes,Prefeas/Scoping,Surface,0.04,FALSE,-5,decrease
USA,CTGO-US,Extension,19,TET17313,861031,93.17,88.22,>10 - 100,Tetlin,474,3/20/2017,"Contango ORE, Inc.",Yes,Reserves Development,Surface,17.99,FALSE,-5,decrease
USA,WKM-TVX,Extension,0.06,HoG17-001,860423,20.6,19.44,>10 - 100,Hasbrouck,481,3/16/2017,West Kirkland Mining Inc.,Yes,Prefeas/Scoping,Surface,0.06,FALSE,-5,decrease
Canada,GMX-TSX,Exploration,0.45,FS-16-35,805268,21.88,20.54,>10 - 100,Francoeur,485,1/25/2017,Globex Mining Enterprises Inc.,Yes,Exploration,Surface,0.42,FALSE,-6,decrease
Senegal,BSR-ASX,Extension,0.02,RCS540,867487,27.83,27,>10 - 100,Makabingui,486,3/29/2017,Bassari Resources Limited,Yes,Feasibility Complete,In Pit,0.01,FALSE,-6,decrease
Australia,CMM-ASX,Infill,0.08,KBRC719,794897,38.3,37.44,>10 - 100,Karlawinda,414,1/16/2017,Capricorn Metals Ltd,No,Feasibility Started,In Pit,0.08,FALSE,-2,decrease
USA,MLN-TVX,Metallurgical,0.47,16CDDH01,806458,81.69,76.51,>10 - 100,Commonwealth,488,1/30/2017,Marlin Gold Mining Ltd.,No,Prefeas/Scoping,Surface,0.44,FALSE,-6,decrease
Canada,RDS-TVX,Extension,0.12,OB-16-19,849901,12.92,12.01,>10 - 100,O'Brien,495,3/1/2017,Radisson Mining Resources Inc.,No,Prefeas/Scoping,Surface,0.11,FALSE,-7,decrease
Australia,MXR-ASX,Infill,0,MXENRC035,839303,3.76,3.67,<10,Spargoville,416,2/17/2017,Maximus Resources Limited,No,Reserves Development,Surface,0,FALSE,-2,decrease
Canada,GGM-TVX,Extension,0.06,GR-16-14,797749,23.02,20.64,>10 - 100,Granada,500,1/18/2017,Granada Gold Mine Inc.,Yes,Prefeas/Scoping,Surface,0.05,FALSE,-7,decrease
Nicaragua,CXB-TVX,Exploration,0.19,HU16-031,863809,57.79,54.2,>10 - 100,Borosi,502,3/23/2017,Calibre Mining Corporation,Yes,Reserves Development,Surface,0.17,FALSE,-7,decrease
Australia,SAR-ASX,Extension,0.9,NMPDD8,811460,730.72,713.77,>100,Pinnacles,418,2/7/2017,Saracen Mineral Holdings Limited,Yes,Reserves Development,Surface,0.88,FALSE,-2,decrease
Canada,GOM-TVX,Extension,0.28,MU17-10,851386,28.8,26.64,>10 - 100,May Mac,507,3/6/2017,Golden Dawn Minerals Inc.,No,Target Outline,Underground,0.26,FALSE,-7,decrease
USA,PGLC-US,Extension,3.35,RC16-490,789968,95.1,87.44,>10 - 100,Relief Canyon,514,1/9/2017,Pershing Gold Corporation,No,Prefeas/Scoping,In Pit,3.08,FALSE,-8,decrease
Australia,PNR-ASX,Extension,0.14,WNRC1109,859314,104.71,101.72,>100,Halls Creek,429,3/16/2017,Pantoro Limited,Yes,Expansion,Surface,0.14,FALSE,-2,decrease
Australia,AME-ASX,Exploration,0.07,AHMAC010,835350,10.7,10.38,>10 - 100,Sandstone,431,2/15/2017,Alto Metals Limited,Yes,Target Outline,Surface,0.07,FALSE,-2,decrease
Australia,EXU-ASX,Extension,0.05,THRC107,798652,18.95,18.38,>10 - 100,Tampia,433,1/19/2017,Explaurum Limited,No,Prefeas/Scoping,Surface,0.05,FALSE,-3,decrease
Australia,EGS-ASX,Extension,0.29,RVDD16042,802641,144.05,139.69,>100,Davyhurst,434,1/25/2017,Eastern Goldfields Limited,No,Feasibility Started,Surface,0.28,FALSE,-3,decrease
Canada,AVA-TVX,Extension,0.28,16-149,846973,36.4,33.85,>10 - 100,Douay West,533,2/22/2017,Aurvista Gold Corporation,Yes,Prefeas/Scoping,Surface,0.25,FALSE,-9,decrease
Australia,GGP-AIMLSE,Exploration,0,WTR038,807110,6.33,6.76,<10,Warrentinna,443,1/31/2017,Greatland Gold Plc,No,Target Outline,Surface,0,FALSE,-3,decrease
Australia,DCN-ASX,Extension,1.91,16JUAC0568,800259,288.31,277.24,>100,Mt Morgans,448,1/23/2017,Dacian Gold Limited,No,Construction Started,Surface,1.84,FALSE,-3,decrease
Canada,BAR-TSX,Extension,0.69,MDE-16-256,809197,86.35,78.04,>10 - 100,Martiniere,546,2/2/2017,Balmoral Resources Ltd.,Yes,Target Outline,Surface,0.62,FALSE,-9,decrease
Australia,GMD-ASX,Extension,0.02,16USAC273,802799,11.19,10.72,>10 - 100,Ulysses,453,1/25/2017,Genesis Minerals Limited,No,Limited Production,Surface,0.01,FALSE,-4,decrease
Papua New Guinea,KNT-TVX,Exploration,0.82,K92RC_08010,813896,97.96,87.72,>10 - 100,Kainantu,561,2/9/2017,K92 Mining Inc.,No,Operating,Surface,0.73,FALSE,-10,decrease
Burkina Faso,SCA-TVX,Extension,0.07,HE-RC-17-019,851005,12.21,10.9,>10 - 100,Karankasso,566,3/3/2017,Savary Gold Corp.,Yes,Reserves Development,Surface,0.06,FALSE,-10,decrease
Canada,RPX-TVX,Extension,0.1,DG-17-56,850805,26,23.2,>10 - 100,Wawa,567,3/3/2017,Red Pine Exploration Inc.,Yes,Reserves Development,Surface,0.09,FALSE,-10,decrease
Canada,RDS-TVX,Extension,0.13,OB16-12,835037,14.27,12.73,>10 - 100,O'Brien,568,2/14/2017,Radisson Mining Resources Inc.,Yes,Prefeas/Scoping,Surface,0.12,FALSE,-10,decrease
Australia,KIN-ASX,Extension,0.16,MT17RC038,810938,18.47,17.57,>10 - 100,Leonora,461,2/6/2017,Kin Mining NL,Yes,Feasibility Started,Surface,0.15,FALSE,-4,decrease
Senegal,BSR-ASX,Extension,0.02,RCM103,805666,44.06,39.27,>10 - 100,Makabingui,571,1/27/2017,Bassari Resources Limited,Yes,Feasibility Complete,Surface,0.02,FALSE,-10,decrease
Burkina Faso,GMR-ASX,Discovery,0.01,BABAC011,847841,12.36,11,>10 - 100,Babonga,574,2/27/2017,Golden Rim Resources Limited,No,Target Outline,Surface,0.01,FALSE,-11,decrease
Argentina,MRZ-TVX,Exploration,1.51,MR_02_02.17.2017,843478,73.81,65.45,>10 - 100,Claudia,575,2/17/2017,Mirasol Resources Ltd.,No,Target Outline,Surface,1.34,FALSE,-11,decrease
Fiji,LIO-TVX,Infill,0.68,TUDDH 419,835920,69.15,61.49,>10 - 100,Tuvatu,576,2/14/2017,Lion One Metals Limited,No,Prefeas/Scoping,Surface,0.6,FALSE,-11,decrease
Australia,GCY-ASX,Extension,0.47,DGRC276,802734,121.47,119.65,>100,Dalgaranga,479,1/25/2017,Gascoyne Resources Limited,Yes,Feasibility Complete,Surface,0.45,FALSE,-5,decrease
Australia,TNR-ASX,Exploration,0.11,ZRB504,851685,11.21,10.5,>10 - 100,Zuleika,487,3/7/2017,Torian Resources Limited,No,Target Outline,Surface,0.11,FALSE,-6,decrease
Australia,SLR-ASX,Extension,0.45,17MORC003,863856,226.46,212.04,>100,Moyagee,489,3/27/2017,Silver Lake Resources Limited,No,Reserves Development,Surface,0.42,FALSE,-6,decrease
USA,KOR-TSX,Extension,0.71,NB-17-329,847348,65.15,56.98,>10 - 100,North Bullfrog,604,2/23/2017,Corvus Gold Inc.,Yes,Prefeas/Scoping,Surface,0.62,FALSE,-12,decrease
Australia,ALY-ASX,Exploration,0.01,OFDD-001,867454,3.35,3.13,<10,Overflow,491,3/29/2017,Alchemy Resources Limited,Yes,Target Outline,Surface,0.01,FALSE,-6,decrease
Australia,AUC-ASX,Extension,0.02,BSRC0742,825326,8.57,7.98,<10,Katanning,492,2/14/2017,Ausgold Limited,No,Prefeas/Scoping,Surface,0.02,FALSE,-6,decrease
Australia,GTE-ASX,Extension,0.01,IFRC005,845330,7.06,6.56,<10,Ives Find,493,2/22/2017,Great Western Exploration Limited,Yes,Target Outline,Surface,0.01,FALSE,-7,decrease
Senegal,BSR-ASX,Extension,0.02,RCM084,803250,40.09,34.87,>10 - 100,Makabingui,614,1/25/2017,Bassari Resources Limited,Yes,Feasibility Complete,Surface,0.02,FALSE,-13,decrease
Australia,MGV-ASX,Extension,0.07,17MORC002,860426,12.16,11.29,>10 - 100,Moyagee,497,3/17/2017,Musgrave Minerals Limited,Yes,Reserves Development,Surface,0.06,FALSE,-7,decrease
Australia,NTM-ASX,Extension,0.05,GTRC410,868866,13.4,12.51,>10 - 100,Redcliffe,503,3/31/2017,NTM Gold Limited,Yes,Feasibility Started,Surface,0.05,FALSE,-7,decrease
Canada,AZX-TVX,Extension,0.06,OAX-16-080,797838,24.99,21.51,>10 - 100,Orenada,624,1/18/2017,Alexandria Minerals Corporation,No,Prefeas/Scoping,Surface,0.05,FALSE,-13,decrease
Portugal,WRES-AIMLSE,Extension,0.01,SMD009,795971,25.25,21.7,>10 - 100,CAA/Portalegre,627,1/17/2017,W Resources Plc,Yes,Reserves Development,Surface,0,FALSE,-14,decrease
Finland,DRA-ASX,Extension,0.22,VK/KKU-RC69,864321,19.63,16.85,>10 - 100,Kaapelinkulma,631,3/27/2017,Dragon Mining Limited,Yes,Prefeas/Scoping,In Pit,0.19,FALSE,-14,decrease
Australia,MEU-ASX,Extension,0.02,16AT126,807295,8.24,8.72,<10,Aurora Tank,504,2/1/2017,Marmota Limited,Yes,Target Outline,Surface,0.02,FALSE,-7,decrease
Canada,AZX-TVX,Extension,0.05,OAX-17-084,807724,23.41,19.86,>10 - 100,Orenada,643,2/1/2017,Alexandria Minerals Corporation,Yes,Prefeas/Scoping,Surface,0.05,FALSE,-15,decrease
Australia,DCN-ASX,Extension,1.71,16CWAC0155,811575,256.92,303.14,>100,Mt Morgans,506,2/7/2017,Dacian Gold Limited,No,Construction Started,Surface,1.58,FALSE,-7,decrease
USA,SGN-TVX,Extension,0.1,MR162107,810696,12.47,10.49,>10 - 100,Mineral Ridge,647,2/3/2017,Scorpio Gold Corporation,Yes,Operating,In Pit,0.08,FALSE,-15,decrease
USA,GMV-TVX,Extension,0.45,GMV 2016-14,807851,14.66,12.3,>10 - 100,Mexican Hat,649,2/1/2017,GMV Minerals Inc.,No,Reserves Development,Surface,0.38,FALSE,-16,decrease
USA,LGD-TSX,Extension,0.48,PGS179,812467,71.81,60.17,>10 - 100,Goldstrike,650,2/8/2017,Pilot Gold Inc.,Yes,Target Outline,Surface,0.4,FALSE,-16,decrease
Canada,PGM-TVX,Extension,0.46,PG17-304,848871,87.15,73.13,>10 - 100,Madsen,653,2/28/2017,Pure Gold Mining Inc.,Yes,Prefeas/Scoping,Underground,0.38,FALSE,-16,decrease
Ecuador,TIM-TVX,Extension,0.42,CMLP-17-38,850296,21.61,18.22,>10 - 100,La Plata,655,3/1/2017,Toachi Mining Inc.,Yes,Prefeas/Scoping,Surface,0.35,FALSE,-16,decrease
USA,RGC-TVX,Extension,0.11,16SH022,799967,34.05,28.19,>10 - 100,Unga,665,1/19/2017,Redstar Gold Corporation,No,Reserves Development,Surface,0.09,FALSE,-17,decrease
Mali,AVK-TSX,Infill,0.24,KO-SOM-RC216,825095,90.39,74.15,>10 - 100,Kalana,676,2/13/2017,Avnel Gold Mining Limited,No,Limited Production,In Pit,0.2,FALSE,-17,decrease
Mexico,RRI-TVX,Exploration,0.4,Tr-01,861078,17.72,14.43,>10 - 100,Glor,681,3/21/2017,Riverside Resources Inc.,Yes,Target Outline,Surface,0.33,FALSE,-18,decrease
Canada,RPX-TVX,Extension,0.12,U0722L5,790279,12.71,10.35,>10 - 100,Wawa,682,1/10/2017,Red Pine Exploration Inc.,Yes,Reserves Development,Surface,0.1,FALSE,-18,decrease
Papua New Guinea,KNT-TVX,Extension,0.76,GCDD0023,848534,90.24,73.29,>10 - 100,Kainantu,684,2/27/2017,K92 Mining Inc.,Yes,Operating,Surface,0.61,FALSE,-18,decrease
Canada,RPX-TVX,Extension,0.11,SD-16-45,848840,28.54,23.16,>10 - 100,Wawa,685,2/28/2017,Red Pine Exploration Inc.,Yes,Reserves Development,Surface,0.09,FALSE,-18,decrease
Canada,GWM-TVX,Extension,0.3,AD17-96,866872,17.46,14.87,>10 - 100,Clarence Stream,689,3/28/2017,Galway Metals Inc.,Yes,Reserves Development,Surface,0.24,FALSE,-19,decrease
Mali,OKU-ASX,Exploration,0.23,ACSEK17-018,874300,56.37,45.3,>10 - 100,Dandoko,694,3/30/2017,Oklo Resources Limited,Yes,Target Outline,Surface,0.19,FALSE,-19,decrease
Canada,ME-TSX,Extension,0.17,MGH16-015,851737,40.1,32.16,>10 - 100,Golden Highway,696,3/6/2017,Moneta Porcupine Mines Inc.,Yes,Prefeas/Scoping,Surface,0.13,FALSE,-19,decrease
Canada,BAR-TSX,Exploration,0.71,MDE-16-253A,835948,89.27,71.1,>10 - 100,Martiniere,698,2/15/2017,Balmoral Resources Ltd.,Yes,Target Outline,Surface,0.57,FALSE,-20,decrease
Dem. Rep. Congo,ANL-ASX,Infill,0.04,GRRC189,794246,45.22,35.77,>10 - 100,Giro,699,1/16/2017,Amani Gold Limited,No,Target Outline,Surface,0.03,FALSE,-20,decrease
USA,GMV-TVX,Extension,0.37,GMV 2016-8,844602,11.97,9.39,>10 - 100,Mexican Hat,702,2/21/2017,GMV Minerals Inc.,No,Reserves Development,Surface,0.29,FALSE,-21,decrease
Australia,MND-TSX,Extension,0.66,BD265,806164,299.63,276.29,>100,Costerfield,510,1/27/2017,Mandalay Resources Corporation,Yes,Operating,Surface,0.61,FALSE,-7,decrease
Australia,KIN-ASX,Extension,0.16,RN17RC025,845044,18.86,17.9,>10 - 100,Leonora,515,2/22/2017,Kin Mining NL,Yes,Feasibility Started,Surface,0.15,FALSE,-8,decrease
Finland,MAW-TSX,Extension,0.42,PAL0030,844636,44.18,33.66,>10 - 100,Rompas,713,2/21/2017,Mawson Resources Limited,Yes,Target Outline,Surface,0.32,FALSE,-23,decrease
USA,NUG-TVX,Extension,0.26,AV-4C,811703,76.93,58.13,>10 - 100,Red Hill,716,2/7/2017,NuLegacy Gold Corporation,No,Target Outline,Surface,0.2,FALSE,-24,decrease
USA,BRD-TVX,Extension,1.2,C17-03,861940,39.75,29.06,>10 - 100,Madison,727,3/21/2017,Broadway Gold Mining Ltd.,Yes,Target Outline,Surface,0.88,FALSE,-26,decrease
USA,GMV-TVX,Extension,0.39,GMV 2016-11,848449,12.6,9.2,>10 - 100,Mexican Hat,728,2/27/2017,GMV Minerals Inc.,Yes,Reserves Development,Surface,0.28,FALSE,-26,decrease
Tanzania,TRL-ASX,Extension,0.04,MRC017,792299,14.43,10.37,>10 - 100,Geita,736,1/12/2017,Tanga Resources Limited,No,Target Outline,Surface,0.03,FALSE,-28,decrease
Canada,SUP-TVX,Exploration,0.05,BP-17-04,853803,16.56,11.9,>10 - 100,Lac Surprise,737,3/9/2017,Northern Superior Resources Inc.,No,Target Outline,Surface,0.04,FALSE,-28,decrease
Australia,IRC-ASX,Extension,0.08,GLRC1603,825283,15.91,14.61,>10 - 100,Goongarrie Lady,516,2/14/2017,Intermin Resources Limited,Yes,Feasibility Started,Surface,0.07,FALSE,-8,decrease
Canada,ROX-TVX,Exploration,0.14,KG17-08,859282,14.13,9.18,>10 - 100,Kenora,746,3/15/2017,Canstar Resources Inc.,No,Target Outline,Surface,0.09,FALSE,-34,decrease
Australia,EGA-ASX,Infill,0.18,RYDD012,810993,10.59,9.7,>10 - 100,Rothsay,526,2/6/2017,Egan Street Resources Limited,No,Feasibility Started,Surface,0.17,FALSE,-8,decrease
Burkina Faso,NXS-TVX,Exploration,0.09,NG_RAB_1.11.2017,792850,8.49,21.56,<10,Niangouela,3,1/11/2017,Nexus Gold Corp.,No,Target Outline,Surface,0.22,FALSE,140,increase
USA,ORE-AIMLSE,Exploration,0.03,OS-2,789160,0.97,1.97,<10,Silverton,8,1/9/2017,Orogen Gold Plc,No,Exploration,Surface,0.06,FALSE,103,increase
Australia,MBK-ASX,Extension,0.02,TDH098,801894,17.28,15.79,>10 - 100,Triumph,529,1/24/2017,Metal Bank Limited,No,Target Outline,Surface,0.02,FALSE,-8,decrease
Ireland,PLY-TVX,Exploration,0.04,3382-008,788469,2.29,3.46,<10,Ox Mountains,27,1/3/2017,Playfair Mining Ltd.,No,Target Outline,Surface,0.07,FALSE,51,increase
Australia,AQX-ASX,Exploration,0.02,16CH012_003,796931,2.9,2.69,<10,Horn Island,532,1/18/2017,Alice Queen Limited,No,Target Outline,Surface,0.02,FALSE,-8,decrease
Australia,DRM-ASX,Extension,0.35,TBRC104,805400,124.09,112.66,>100,Gnaweeda,536,1/27/2017,Doray Minerals Limited,Yes,Prefeas/Scoping,Surface,0.32,FALSE,-9,decrease
Canada,GBR-TVX,Exploration,0.14,SC-2,809218,1.68,2.22,<10,Surprise Creek,53,2/2/2017,Great Bear Resources Limited,Yes,Exploration,Surface,0.18,FALSE,32,increase
Australia,GGP-AIMLSE,Extension,0,WTR038,852429,7.49,6.79,<10,Warrentinna,538,3/8/2017,Greatland Gold Plc,No,Target Outline,Surface,0,FALSE,-9,decrease
Australia,PGO-ASX,Exploration,0.07,PGCL0056,815301,38.29,34.72,>10 - 100,Coolgardie,540,2/13/2017,Primary Gold Limited,Yes,Feasibility Started,In Pit,0.06,FALSE,-9,decrease
Australia,MRP-ASX,Extension,0.21,BODH028,866635,67.67,61.35,>10 - 100,Boorara,541,3/28/2017,MacPhersons Resources Limited,No,Feasibility Started,Surface,0.19,FALSE,-9,decrease
Canada,KG-TVX,Extension,0.13,LS16-70,799322,7.02,8.82,<10,Lone Star,80,1/19/2017,Klondike Gold Corp.,Yes,Reserves Development,Surface,0.16,FALSE,25,increase
Australia,BCN-ASX,Extension,0.02,JD17C69,825297,25.14,22.71,>10 - 100,Jaurdi,547,2/14/2017,Beacon Minerals Limited,Yes,Target Outline,Surface,0.01,FALSE,-9,decrease
Australia,EGS-ASX,Extension,0.26,CNRC097,843465,130.46,117.17,>100,Davyhurst,555,2/20/2017,Eastern Goldfields Limited,Yes,Feasibility Started,Surface,0.24,FALSE,-10,decrease
Australia,EGS-ASX,Extension,0.3,LOID007,813372,147.2,132.16,>100,Davyhurst,557,2/9/2017,Eastern Goldfields Limited,No,Feasibility Started,Surface,0.27,FALSE,-10,decrease
Canada,GNI-CNQ,Exploration,0.1,BH?17?01,849606,1.87,2.26,<10,Blockhouse,103,2/28/2017,Genius Properties Ltd.,No,Target Outline,Surface,0.12,FALSE,20,increase
Serbia,MED-TVX,Exploration,0.12,Channel 2,827665,8.79,9.83,<10,Tlamino,109,1/9/2017,MedGold Resources Corporation,Yes,Exploration,Surface,0.14,FALSE,19,increase
Canada,LAD-TVX,Exploration,0.05,LCU16 CHN02,805259,8.59,10.4,<10,Ladner,124,1/24/2017,New Carolin Gold Corporation,Yes,Reserves Development,Underground,0.06,FALSE,17,increase
Canada,MEK-TVX,Extension,0.05,TOG-16-48,792192,2.21,2.59,<10,Ogden,125,1/11/2017,Metals Creek Resources Corporation,Yes,Target Outline,Surface,0.06,FALSE,17,increase
Australia,MGV-ASX,Extension,0.06,16MODD002,806319,10.06,8.97,>10 - 100,Murchison,569,1/30/2017,Musgrave Minerals Limited,Yes,Operating,Surface,0.05,FALSE,-10,decrease
Australia,AUC-ASX,Extension,0.03,BSRC0729,792859,9.81,8.74,<10,Katanning,570,1/12/2017,Ausgold Limited,Yes,Prefeas/Scoping,Surface,0.02,FALSE,-10,decrease
Canada,SVG-TVX,Extension,0.05,CL16-07,807720,1.17,1.32,<10,Clone,154,2/1/2017,Silver Grail Resources Ltd.,Yes,Target Outline,Surface,0.06,FALSE,13,increase
Australia,AUC-ASX,Extension,0.03,BSRC0731,795612,9.95,8.83,<10,Katanning,578,1/17/2017,Ausgold Limited,No,Prefeas/Scoping,Surface,0.03,FALSE,-11,decrease
Canada,BFD-TVX,Extension,0.07,BLR-16-08,793079,9.19,10.35,<10,Urban,162,1/12/2017,Beaufield Resources Inc.,No,Reserves Development,Surface,0.08,FALSE,12,increase
Bulgaria,MUN-TVX,Exploration,0.1,CDD-001,789977,5.13,5.76,<10,Byalo,168,1/9/2017,Mundoro Capital Inc.,Yes,Target Outline,Surface,0.11,FALSE,12,increase
Egypt,STI-AIMLSE,Exploration,0.02,TDAND-04,861955,9.92,10.97,<10,Hodine,190,3/22/2017,Stratex International Plc,Yes,Reserves Development,Surface,0.02,FALSE,10,increase
Cote d'Ivoire,AOP-ASX,Extension,0.06,BDAC0207,794799,9.63,10.62,<10,Boundiali,194,1/16/2017,Apollo Consolidated Limited,Yes,Target Outline,Surface,0.07,FALSE,10,increase
Papua New Guinea,KGD-ASX,Extension,0.02,KU17RC009,860920,5.68,6.23,<10,Woodlark Island,202,3/21/2017,Kula Gold Limited,Yes,Feasibility Complete,Surface,0.02,FALSE,9,increase
Australia,VMC-ASX,Exploration,0.12,CWRC005,800670,8.15,7.22,<10,Curara Well,589,1/23/2017,Venus Metals Corporation Limited,No,Exploration,Surface,0.1,FALSE,-11,decrease
Australia,ARV-ASX,Extension,0.08,ARC005,862203,23.67,20.9,>10 - 100,Carlow Castle,594,3/22/2017,Artemis Resources Limited,Yes,Reserves Development,Surface,0.07,FALSE,-11,decrease
Burkina Faso,VML-ASX,Extension,0.01,KRC303,799909,7.19,7.72,<10,Doulnia,231,1/20/2017,Vital Metals Limited,Yes,Target Outline,Surface,0.01,FALSE,7,increase
Australia,LEX-ASX,Exploration,0.17,LEFA 47,858768,10.94,9.63,>10 - 100,Lefroy,598,3/9/2017,Lefroy Exploration Limited,Yes,Target Outline,Surface,0.15,FALSE,-12,decrease
Australia,BRB-ASX,Extension,0.43,BBRC0231,849113,56.45,49.62,>10 - 100,Lake Roe,601,3/1/2017,Breaker Resources NL,Yes,Target Outline,Surface,0.38,FALSE,-12,decrease
Australia,AQQ-ASX,Metallurgical,0.01,APDM0006,788455,9.8,8.57,<10,Aphrodite,605,1/5/2017,Aphrodite Gold Limited,No,Prefeas/Scoping,Surface,0.01,FALSE,-12,decrease
Chile,EQE-ASX,Extension,0.01,LD00356,850777,5.27,5.32,<10,Los Domos,328,3/3/2017,Equus Mining Limited,No,Exploration,Surface,0.01,FALSE,0,same
Papua New Guinea,NIU-ASX,Extension,0,EDD 024,812176,6.98,7.04,<10,Edie Creek,330,2/8/2017,Niuminco Group Limited,Yes,Operating,Surface,0,FALSE,0,same
Australia,EAR-ASX,Extension,0.14,EWAC0053,868342,52.49,45.89,>10 - 100,Yandal,606,3/30/2017,Echo Resources Limited,Yes,Feasibility Complete,In Pit,0.12,FALSE,-12,decrease
Australia,ARV-ASX,Extension,0.08,ARC008,864356,22.31,19.57,>10 - 100,Carlow Castle,609,3/27/2017,Artemis Resources Limited,Yes,Reserves Development,Surface,0.07,FALSE,-12,decrease
